GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8694	0.462	0.1190313	0.1079	1.558852	0.1682129	834	DGAT1	diacylglycerol O-acyltransferase 1
1903	0.462	0.119036	0.2224	-1.558833	-0.3467201	349.48	S1PR3	sphingosine-1-phosphate receptor 3
101954278	0.462	0.1190121	0.1755	1.558934	0.2735413	33.25	RNU6-8	RNA, U6 small nuclear 8
9720	0.462	0.1190136	0.3039	-1.558927	-0.473712	836.43	CCDC144A	coiled-coil domain containing 144A
221079	0.463	0.1190837	0.1018	-1.558631	-0.1586404	2520.43	ARL5B	ADP ribosylation factor like GTPase 5B
101929540	0.463	0.1190742	0.1672	1.558671	0.2605943	100.77	LOC101929540	uncharacterized LOC101929540
23380	0.463	0.1191565	0.1405	1.558324	0.2189772	1038.68	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
23592	0.463	0.1191669	0.0724	-1.55828	-0.1128741	3367.87	LEMD3	LEM domain containing 3
4800	0.463	0.1192068	0.0542	1.558112	0.084513	2406.07	NFYA	nuclear transcription factor Y subunit alpha
377677	0.463	0.1192354	0.1411	-1.557991	-0.2198176	179.64	CA13	carbonic anhydrase 13
441394	0.463	0.119231	0.2647	-1.558009	-0.4124504	18.62	SUGT1P1	SUGT1 pseudogene 1
7917	0.463	0.1193771	0.1814	1.557393	0.2824516	2258.49	BAG6	BAG cochaperone 6
195827	0.463	0.1193329	0.0962	-1.55758	-0.1498726	504.03	PRXL2C	peroxiredoxin like 2C
9128	0.463	0.1193336	0.0737	-1.557577	-0.1148003	1264.19	PRPF4	pre-mRNA processing factor 4
100128239	0.463	0.119382	0.2072	1.557373	0.3226152	11.33	LINC02731	long intergenic non-protein coding RNA 2731
55080	0.463	0.1193922	0.0903	1.55733	0.1406856	1092.86	TAPBPL	TAP binding protein like
100288846	0.463	0.1193857	0.1367	1.557357	0.2128531	22.38	MIA2-AS1	MIA2 antisense RNA 1
28457	0.463	0.1193985	0.244	-1.557303	-0.3799407	59.82	IGHV2-5	immunoglobulin heavy variable 2-5
28919	0.463	0.1194769	0.2853	-1.556973	-0.4442648	80.93	IGKV2-30	immunoglobulin kappa variable 2-30
3091	0.463	0.1194816	0.1011	-1.556953	-0.1574341	8597.62	HIF1A	hypoxia inducible factor 1 subunit alpha
55791	0.463	0.1195667	0.0843	-1.556595	-0.1311903	1707.48	LRIF1	ligand dependent nuclear receptor interacting factor 1
999	0.463	0.1195313	0.2536	-1.556744	-0.3948123	385.84	CDH1	cadherin 1
2194	0.463	0.1195605	0.217	1.556621	0.3377415	355.37	FASN	fatty acid synthase
80764	0.463	0.1195828	0.1213	-1.556527	-0.1887487	436.02	THAP7	THAP domain containing 7
100294145	0.463	0.1196686	0.1098	-1.556166	-0.1708287	679.2	LOC100294145	uncharacterized LOC100294145
57688	0.463	0.1197846	0.0907	-1.555678	-0.1410255	2304.49	ZSWIM6	zinc finger SWIM-type containing 6
55500	0.463	0.1197786	0.1202	-1.555704	-0.1869188	7108.53	ETNK1	ethanolamine kinase 1
9422	0.463	0.119728	0.0682	-1.555916	-0.106183	3565.82	ZNF264	zinc finger protein 264
107985692	0.463	0.1197921	0.1981	1.555647	0.308097	15.06	LOC107985692	replaced by ID 139516
4215	0.464	0.1199855	0.1267	1.554834	0.196997	2600.7	MAP3K3	mitogen-activated protein kinase kinase kinase 3
7297	0.464	0.119982	0.0953	1.554849	0.1481118	5943.76	TYK2	tyrosine kinase 2
29099	0.464	0.1200803	0.0891	-1.554437	-0.13851	1060.34	COMMD9	COMM domain containing 9
353500	0.464	0.1201515	0.1592	1.554138	0.2473798	66.18	BMP8A	bone morphogenetic protein 8a
100302240	0.464	0.120164	0.2278	1.554085	0.3540815	39.8	MIR1304	microRNA 1304
55197	0.464	0.1201848	0.0767	-1.553998	-0.1192591	1998.26	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A
9906	0.464	0.120236	0.1394	1.553784	0.2165228	1111.23	SLC35E2A	solute carrier family 35 member E2A
728577	0.464	0.120253	0.2958	1.553712	0.45963	259.18	CNTNAP3B	contactin associated protein family member 3B
105376661	0.464	0.1202215	0.3144	-1.553844	-0.4885382	6.82	LOC105376661	uncharacterized LOC105376661
100526794	0.465	0.1204947	0.1148	-1.552701	-0.1781843	309.37	NT5C1B-RDH14	NT5C1B-RDH14 readthrough
4261	0.465	0.1205157	0.1502	1.552613	0.2331717	2290.51	CIITA	class II major histocompatibility complex transactivator
54953	0.465	0.1205446	0.0684	-1.552492	-0.1061159	1133.66	ODR4	odr-4 GPCR localization factor homolog
8189	0.465	0.1205673	0.1394	1.552397	0.2163599	671.96	SYMPK	symplekin scaffold protein
6509	0.466	0.1207246	0.115	-1.551739	-0.1783999	451.17	SLC1A4	solute carrier family 1 member 4
92259	0.466	0.1207044	0.0985	-1.551824	-0.1528047	566.9	MRPS36	mitochondrial ribosomal protein S36
161882	0.466	0.1207097	0.1748	1.551802	0.2712285	100.42	ZFPM1	zinc finger protein, FOG family member 1
110806299	0.466	0.1208011	0.2197	1.55142	0.3407783	7.62	ETDC	embryonic testis differentiation homolog C
89884	0.466	0.1210325	0.1589	1.550454	0.2464236	171.64	LHX4	LIM homeobox 4
130916	0.466	0.1210195	0.0871	1.550508	0.1350503	1033.74	MTERF4	mitochondrial transcription termination factor 4
100131626	0.466	0.1210479	0.0877	-1.55039	-0.1360204	147.76	LOC100131626	uncharacterized LOC100131626
28677	0.466	0.1210212	0.1457	-1.550502	-0.2259824	172.31	TRAV9-2	T cell receptor alpha variable 9-2
84837	0.466	0.1210487	0.1593	-1.550387	-0.2470324	11.37	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)
101954275	0.466	0.1210624	0.1957	1.55033	0.3034278	26.52	RNU6-7	RNA, U6 small nuclear 7
28477	0.466	0.1209154	0.223	-1.550943	-0.3458463	193.83	IGHJ4	immunoglobulin heavy joining 4
161725	0.466	0.1209274	0.1353	1.550893	0.2098681	74.75	OTUD7A	OTU deubiquitinase 7A
51096	0.466	0.1210189	0.0946	-1.550511	-0.146734	1677.21	UTP18	UTP18 small subunit processome component
100874309	0.466	0.1210885	0.2839	1.550221	0.440093	14.34	EPN2-IT1	EPN2 intronic transcript 1
100526694	0.466	0.1211742	0.111	-1.549864	-0.1720271	154.15	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough
5495	0.467	0.1213247	0.0739	-1.549237	-0.1145513	5205.02	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
105377102	0.467	0.1213587	0.0967	-1.549096	-0.1498644	174.45	LOC105377102	uncharacterized LOC105377102
441733	0.467	0.1213576	0.1981	1.5491	0.3068716	378.92	PRKXP1	PRKX pseudogene 1
126248	0.467	0.1213031	0.111	1.549327	0.1720322	43.17	WDR88	WD repeat domain 88
124989	0.467	0.1213893	0.1343	-1.548969	-0.2080572	1279.55	EFCAB13	EF-hand calcium binding domain 13
2048	0.467	0.1215491	0.2112	1.548304	0.3269405	49.92	EPHB2	EPH receptor B2
107986512	0.467	0.1215555	0.2592	1.548277	0.4013208	36.67	LOC107986512	uncharacterized LOC107986512
283710	0.467	0.1214402	0.1595	1.548757	0.2470377	45.02	LINC03034	long intergenic non-protein coding RNA 3034
107984089	0.467	0.1215144	0.4423	1.548448	0.6849015	25.8	LOC107984089	uncharacterized LOC107984089
105371036	0.467	0.1214925	0.1494	1.54854	0.2313519	36.7	LOC105371036	replaced by ID 58986
113828	0.467	0.1215543	0.1906	1.548282	0.2951593	29.94	FAM83F	family with sequence similarity 83 member F
8260	0.467	0.1215484	0.0927	1.548307	0.1435402	274.4	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit
8729	0.467	0.121603	0.1054	1.54808	0.1632092	1896.84	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
6541	0.467	0.1216291	0.1232	1.547972	0.1906618	695.18	SLC7A1	solute carrier family 7 member 1
445372	0.467	0.1216932	0.0761	-1.547706	-0.1177825	631.66	TRIM6-TRIM34	TRIM6-TRIM34 readthrough
100996437	0.467	0.1217953	0.2254	1.547282	0.3486811	9.44	LOC100996437	uncharacterized LOC100996437
100033431	0.467	0.1217828	0.213	1.547334	0.3295064	34.5	SNORD116-20	small nucleolar RNA, C/D box 116-20
283897	0.467	0.1217963	0.1087	-1.547278	-0.1681377	4352.46	C16orf54	chromosome 16 open reading frame 54
28682	0.467	0.1218255	0.1579	-1.547157	-0.2442818	109.55	TRAV8-4	T cell receptor alpha variable 8-4
102465249	0.467	0.1218915	0.2248	1.546883	0.347694	93.99	MIR6502	microRNA 6502
7789	0.467	0.1218836	0.0879	-1.546916	-0.1359714	582.13	ZXDA	zinc finger X-linked duplicated A
55289	0.467	0.1219399	0.2349	1.546682	0.3633113	33.9	ACOXL	acyl-CoA oxidase like
7535	0.467	0.1219801	0.1111	1.546516	0.1717747	3251.56	ZAP70	zeta chain of T cell receptor associated protein kinase 70
4345	0.467	0.1220492	0.2375	-1.546229	-0.3671583	182.43	CD200	CD200 molecule
105375734	0.467	0.1220546	0.2007	-1.546207	-0.3103069	47.1	SMILR	smooth muscle induced lncRNA, enhancer of proliferation
100506476	0.468	0.1221907	0.2585	-1.545643	-0.3995082	34	MIDEAS-AS1	MIDEAS antisense RNA 1
105371912	0.468	0.1221981	0.1562	1.545613	0.2414933	35.98	LOC105371912	uncharacterized LOC105371912
7706	0.468	0.1222252	0.1761	1.545501	0.2720955	4945.62	TRIM25	tripartite motif containing 25
276	0.468	0.122289	0.1096	1.545237	0.169343	38.62	AMY1A	amylase alpha 1A
442900	0.468	0.1223025	0.2696	1.545181	0.4166272	12.4	MIR326	microRNA 326
84326	0.468	0.1223339	0.1305	-1.545051	-0.2016125	171.64	METTL26	methyltransferase like 26
5357	0.468	0.1223722	0.1399	-1.544893	-0.216124	158.75	PLS1	plastin 1
6229	0.468	0.1223848	0.1319	-1.544841	-0.203841	31754.72	RPS24	ribosomal protein S24
10412	0.468	0.122457	0.1291	-1.544542	-0.1994208	3742.28	NSA2	NSA2 ribosome biogenesis factor
101927949	0.468	0.1224833	0.2379	1.544434	0.3674851	40.13	LOC101927949	uncharacterized LOC101927949
122011	0.468	0.1225022	0.2755	1.544356	0.425464	497.26	CSNK1A1L	casein kinase 1 alpha 1 like
27347	0.469	0.1226166	0.0826	1.543883	0.1274954	1095.14	STK39	serine/threonine kinase 39
23051	0.469	0.1226417	0.0934	1.54378	0.1441133	350.7	ZHX3	zinc fingers and homeoboxes 3
7447	0.469	0.1228989	0.2418	1.542719	0.3729984	10.73	VSNL1	visinin like 1
10505	0.469	0.1231988	0.089	1.541485	0.1372498	336.28	SEMA4F	ssemaphorin 4F
5918	0.469	0.1227934	0.1654	1.543154	0.2552437	36.19	RARRES1	retinoic acid receptor responder 1
8916	0.469	0.1232821	0.1078	1.541143	0.1660749	5296.23	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3
1977	0.469	0.1230968	0.0864	-1.541905	-0.1331572	2206.15	EIF4E	eukaryotic translation initiation factor 4E
107986350	0.469	0.1231726	0.2327	1.541593	0.3586569	82.84	LOC107986350	uncharacterized LOC107986350
10318	0.469	0.12296	0.151	1.542468	0.2328391	3081.69	TNIP1	TNFAIP3 interacting protein 1
285780	0.469	0.1231811	0.1583	-1.541558	-0.243983	35.51	LY86-AS1	LY86 antisense RNA 1
64983	0.469	0.122924	0.1002	-1.542616	-0.1544996	682.58	MRPL32	mitochondrial ribosomal protein L32
10793	0.469	0.1229789	0.1062	-1.54239	-0.1637966	656.42	ZNF273	zinc finger protein 273
7587	0.469	0.1229819	0.0953	-1.542378	-0.1470536	1940.21	ZNF37A	zinc finger protein 37A
5532	0.469	0.1230874	0.0742	1.541943	0.1144828	2306.33	PPP3CB	protein phosphatase 3 catalytic subunit beta
55343	0.469	0.1227975	0.1319	1.543137	0.2035454	230.03	SLC35C1	solute carrier family 35 member C1
9404	0.469	0.123274	0.0723	-1.541176	-0.1115021	2800.52	LPXN	leupaxin
100288778	0.469	0.122742	0.1673	1.543366	0.2581932	392.46	WASH8P	WAS protein family homolog 8, pseudogene
253959	0.469	0.1231602	0.0693	-1.541644	-0.1067728	3079.69	RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1
55148	0.469	0.1229257	0.0616	-1.542609	-0.0950456	1419.51	UBR7	ubiquitin protein ligase E3 component n-recognin 7
10509	0.469	0.1232082	0.1815	1.541447	0.2798166	670.69	SEMA4B	semaphorin 4B
23512	0.469	0.1228422	0.0666	-1.542953	-0.1027267	3480.13	SUZ12	SUZ12 polycomb repressive complex 2 subunit
6813	0.469	0.1232508	0.1784	1.541271	0.2748959	1291.74	STXBP2	syntaxin binding protein 2
3191	0.469	0.1232208	0.0796	-1.541395	-0.1226984	4694.32	HNRNPL	heterogeneous nuclear ribonucleoprotein L
140901	0.469	0.1230923	0.1301	1.541923	0.2005849	599.23	STK35	serine/threonine kinase 35
51012	0.469	0.1231189	0.1118	-1.541813	-0.1724254	2102.53	PRELID3B	PRELI domain containing 3B
55738	0.469	0.1228554	0.1165	1.542898	0.1797698	667.74	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
106631781	0.469	0.1229786	0.5296	1.542391	0.8169189	31638.57	RNA18SN1	RNA, 18S ribosomal N1
105377139	0.469	0.1232681	0.1961	1.5412	0.3022067	13.68	LOC105377139	uncharacterized LOC105377139
9647	0.469	0.1229313	0.1397	1.542586	0.2154628	3726.13	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F
55859	0.469	0.122685	0.3393	1.543601	0.5237344	17.51	BEX1	brain expressed X-linked 1
105372733	0.469	0.1233277	0.1847	1.540955	0.2846612	14.4	LOC105372733	uncharacterized LOC105372733
10635	0.469	0.1234194	0.125	-1.540579	-0.1925517	84.21	RAD51AP1	RAD51 associated protein 1
8609	0.469	0.1234536	0.159	1.540438	0.2449404	2951.39	KLF7	KLF transcription factor 7
7718	0.469	0.123514	0.1301	-1.54019	-0.2003605	42.81	ZNF165	zinc finger protein 165
107984334	0.469	0.1234984	0.1776	1.540254	0.2735341	339.26	LOC107984334	uncharacterized LOC107984334
143689	0.469	0.1234759	0.1319	1.540347	0.2032271	167.75	PIWIL4	piwi like RNA-mediated gene silencing 4
1318	0.469	0.123539	0.1867	1.540088	0.2874748	2131.21	SLC31A2	solute carrier family 31 member 2
105374584	0.469	0.1236198	0.2025	1.539756	0.311786	182.16	LOC105374584	uncharacterized LOC105374584
23037	0.469	0.1235997	0.1295	1.539839	0.1993466	162.01	PDZD2	PDZ domain containing 2
100422841	0.469	0.1235925	0.2093	1.539868	0.322234	32.1	MIR3174	microRNA 3174
90957	0.469	0.1237332	0.0807	-1.539291	-0.1242431	1330.95	DHX57	DExH-box helicase 57
101928237	0.469	0.1237015	0.1948	1.539421	0.2998828	13.38	LOC101928237	uncharacterized LOC101928237
644619	0.469	0.1236664	0.0847	1.539565	0.1303536	61.48	INTS4P2	integrator complex subunit 4 pseudogene 2
107984251	0.469	0.1237472	0.1404	-1.539234	-0.2161139	192.88	LOC107984251	uncharacterized LOC107984251
105378184	0.469	0.1237032	0.3034	1.539414	0.4669945	34.8	LOC105378184	uncharacterized LOC105378184
51317	0.469	0.1237853	0.1525	1.539078	0.2346439	1980.67	PHF21A	PHD finger protein 21A
90806	0.469	0.1238133	0.0756	-1.538963	-0.1163935	2348.74	ANGEL2	angel homolog 2
1838	0.469	0.1240834	0.0896	1.537858	0.1378335	219.4	DTNB	dystrobrevin beta
5496	0.469	0.12415	0.0906	-1.537585	-0.1393551	2112.3	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
3176	0.469	0.1239907	0.1456	-1.538237	-0.2239241	984.38	HNMT	histamine N-methyltransferase
200894	0.469	0.1240028	0.0794	-1.538187	-0.1220697	407.54	ARL13B	ADP ribosylation factor like GTPase 13B
100287290	0.469	0.1241268	0.1486	1.53768	0.2284866	96.86	LOC100287290	uncharacterized LOC100287290
55084	0.469	0.1238604	0.2523	-1.53877	-0.3882394	22.6	SOBP	sine oculis binding protein homolog
11064	0.469	0.1241057	0.068	1.537767	0.1045821	4910.04	CNTRL	centriolin
105369550	0.469	0.1241148	0.1735	1.537729	0.2668042	13.86	STT3A-AS1	STT3A antisense RNA 1
10038	0.469	0.1239341	0.1753	1.538469	0.2697649	4152.54	PARP2	poly(ADP-ribose) polymerase 2
387254	0.469	0.1239956	0.1411	1.538217	0.2169666	193.99	SLC7A5P2	solute carrier family 7 member 5 pseudogene 2
1213	0.469	0.1239636	0.0716	1.538348	0.1101983	13893.33	CLTC	clathrin heavy chain
6925	0.469	0.1241432	0.1426	-1.537613	-0.2192752	1471.67	TCF4	transcription factor 4
163087	0.469	0.1239734	0.0872	-1.538308	-0.1341595	1058.5	ZNF383	zinc finger protein 383
128977	0.469	0.1239753	0.0699	-1.5383	-0.1075465	911.25	C22orf39	chromosome 22 open reading frame 39
100861532	0.469	0.1241394	0.4157	1.537629	0.6392169	389790.83	RNA45SN5	RNA, 45S pre-ribosomal N5
80219	0.47	0.1243278	0.0765	-1.536859	-0.1174933	1956.17	COQ10B	coenzyme Q10B
57650	0.47	0.1243839	0.1046	-1.53663	-0.1606933	416.78	CIP2A	cellular inhibitor of PP2A
51660	0.47	0.1244685	0.0832	-1.536285	-0.1278193	817.17	MPC1	mitochondrial pyruvate carrier 1
100147744	0.47	0.1243743	0.2065	1.536669	0.3173277	9.54	RNU7-1	RNA, U7 small nuclear 1
8302	0.47	0.1244263	0.2301	1.536457	0.3535347	523.17	KLRC4	killer cell lectin like receptor C4
85495	0.47	0.1244581	0.1885	1.536327	0.2895914	3872.2	RPPH1	ribonuclease P RNA component H1
124359	0.47	0.1244134	0.1059	1.53651	0.1626471	480.24	CDYL2	chromodomain Y like 2
57048	0.47	0.1244342	0.2194	1.536425	0.3371578	57.67	PLSCR3	phospholipid scramblase 3
6666	0.47	0.1243314	0.2101	1.536845	0.322931	26.53	SOX12	SRY-box transcription factor 12
5880	0.47	0.1243193	0.1664	1.536894	0.2557117	3168.58	RAC2	Rac family small GTPase 2
143	0.47	0.1245865	0.0936	1.535804	0.1437788	7159.94	PARP4	poly(ADP-ribose) polymerase family member 4
10282	0.47	0.1246752	0.1019	-1.535442	-0.1564579	871.99	BET1	Bet1 golgi vesicular membrane trafficking protein
2535	0.47	0.1247135	0.1437	-1.535286	-0.2206656	180.95	FZD2	frizzled class receptor 2
360023	0.47	0.1247853	0.108	-1.534994	-0.1657705	2400.81	ZBTB41	zinc finger and BTB domain containing 41
100287902	0.47	0.1247659	0.0781	1.535073	0.1198264	89.98	LGALS8-AS1	LGALS8 antisense RNA 1
9685	0.47	0.1247671	0.078	-1.535068	-0.1197241	5299.86	CLINT1	clathrin interactor 1
9221	0.47	0.1248839	0.0963	1.534593	0.1477271	1740.27	NOLC1	nucleolar and coiled-body phosphoprotein 1
22903	0.47	0.1248979	0.0832	-1.534536	-0.1277134	260.92	BTBD3	BTB domain containing 3
11054	0.47	0.1248708	0.0937	-1.534646	-0.1438569	3428.47	OGFR	opioid growth factor receptor
105375855	0.471	0.1250336	0.4637	-1.533984	-0.7113591	6.8	LOC105375855	uncharacterized LOC105375855
102724488	0.471	0.1250167	0.172	1.534053	0.2639204	46.55	SYT15B	synaptotagmin 15B
125476	0.471	0.125071	0.0932	1.533832	0.1430031	178.94	INO80C	INO80 complex subunit C
9451	0.471	0.1252191	0.0958	-1.53323	-0.1468285	1891.34	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3
105373802	0.471	0.1251368	0.1579	1.533564	0.2422174	156.66	LOC105373802	
101927256	0.471	0.1252163	0.2325	1.533242	0.3564289	10.42	CARD11-AS1	CARD11 antisense RNA 1
105378326	0.471	0.1251939	0.3116	-1.533333	-0.4778038	12.18	LOC105378326	
51635	0.471	0.1251648	0.085	-1.533451	-0.1303856	3169.28	DHRS7	dehydrogenase/reductase 7
100129878	0.471	0.125126	0.1738	1.533609	0.2665475	13.54	DYM-AS1	DYM antisense RNA 1
128061	0.471	0.1252833	0.0792	-1.53297	-0.1214503	529.68	C1orf131	chromosome 1 open reading frame 131
5201	0.471	0.1253034	0.0976	1.532888	0.1495704	311.97	PFDN1	prefoldin subunit 1
203068	0.471	0.1253147	0.0888	-1.532842	-0.1360919	6693.88	TUBB	tubulin beta class I
100507616	0.471	0.1252771	0.2289	-1.532995	-0.3508892	400.51	LINC02397	long intergenic non-protein coding RNA 2397
646627	0.471	0.1254469	0.3134	1.532306	0.480264	28.92	LYPD8	LY6/PLAUR domain containing 8
9695	0.471	0.1254321	0.0737	1.532366	0.1128681	4444.41	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
6752	0.471	0.1254351	0.3234	1.532354	0.4955096	6.12	SSTR2	somatostatin receptor 2
105375650	0.471	0.125511	0.2284	1.532046	0.3499686	18.52	MIR3150BHG	MIR3150B host gene
5422	0.471	0.1255127	0.1028	-1.532039	-0.1575268	1348.86	POLA1	DNA polymerase alpha 1, catalytic subunit
11093	0.471	0.1255479	0.1796	1.531897	0.2751742	19.22	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
101927858	0.472	0.1256733	0.1459	1.531389	0.22337	36.48	RNF32-AS1	RNF32 antisense RNA 1
57379	0.472	0.1256779	0.3387	1.53137	0.518662	10.28	AICDA	activation induced cytidine deaminase
378805	0.472	0.1257953	0.1583	1.530895	0.2424035	2502.75	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
107986061	0.472	0.1260199	0.2788	1.529987	0.4266149	9.11	LOC107986061	uncharacterized LOC107986061
51714	0.472	0.1260492	0.0817	-1.529869	-0.124937	4640.86	SELENOT	selenoprotein T
55435	0.472	0.1260381	0.126	-1.529914	-0.1928063	1085.64	AP1AR	adaptor related protein complex 1 associated regulatory protein
102723766	0.472	0.1260174	0.2017	1.529997	0.3086283	103.76	LINC02362	long intergenic non-protein coding RNA 2362
196074	0.472	0.12602	0.095	-1.529987	-0.1454032	779.74	METTL15	methyltransferase like 15
114882	0.472	0.1259216	0.1266	-1.530384	-0.1936827	31682.58	OSBPL8	oxysterol binding protein like 8
105370259	0.472	0.1259083	0.2234	-1.530438	-0.3419526	334.47	LOC105370259	uncharacterized LOC105370259
5687	0.472	0.1258886	0.0799	-1.530518	-0.1222456	2438.24	PSMA6	proteasome 20S subunit alpha 6
23164	0.472	0.1259895	0.0896	1.53011	0.1370284	4556.18	MPRIP	myosin phosphatase Rho interacting protein
140711	0.472	0.1259618	0.0898	-1.530222	-0.1374342	1133.33	TLDC2	TBC/LysM-associated domain containing 2
107985706	0.472	0.1260185	0.2634	-1.529993	-0.4030233	18.06	LOC107985706	
6139	0.472	0.1260943	0.1381	-1.529687	-0.2112773	9385.73	RPL17	ribosomal protein L17
5885	0.472	0.1261899	0.069	1.529301	0.1055349	8121.16	RAD21	RAD21 cohesin complex component
84895	0.473	0.1262719	0.0842	1.52897	0.128773	642.3	MIGA2	mitoguardin 2
55732	0.473	0.1263941	0.0791	-1.528477	-0.1208757	656.69	C1orf112	chromosome 1 open reading frame 112
152225	0.473	0.1264453	0.2546	1.528271	0.3891568	53.75	RDUR	RIG-I dependent antiviral response regulator RNA
9589	0.473	0.1265054	0.0674	-1.528029	-0.1029236	5946.81	WTAP	WT1 associated protein
54809	0.473	0.1264383	0.0975	-1.528299	-0.149023	16779.64	SAMD9	sterile alpha motif domain containing 9
105370458	0.473	0.126504	0.117	1.528034	0.178806	28.34	SEC23A-AS1	SEC23A antisense RNA 1
123016	0.473	0.1263837	0.084	-1.528519	-0.1284101	111.24	TTC8	tetratricopeptide repeat domain 8
80179	0.473	0.1264916	0.0655	1.528084	0.100063	515.01	MYO19	myosin XIX
148156	0.473	0.1264527	0.0817	1.528241	0.1248429	519.02	ZNF558	zinc finger protein 558
